budget,workload,scalability,security,region,team_size,data_volume_gb,uptime_requirement,compliance_required,existing_infra,uses_microsoft_stack,uses_google_workspace,ml_focus,multi_region,serverless_preference,service_model,deployment_model,provider
317.08,webapp,low,high,asia,95,151.13,95.8,1,0,0,0,0,0,1,IaaS,Private Cloud,GCP
5018.4,enterprise,low,basic,asia,129,78.89,96.06,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
1518.21,startup,medium,high,asia,239,6.58,98.75,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
5722.54,enterprise,low,basic,asia,98,31.48,95.06,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
240.54,startup,medium,high,eu,317,169.76,99.38,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
511.58,webapp,medium,basic,asia,237,229.25,98.03,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
267.4,startup,medium,moderate,asia,142,1.06,95.64,1,0,0,0,0,0,1,PaaS,Public Cloud,GCP
365.06,ml,medium,high,us,128,84.93,99.83,1,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
5773.57,enterprise,low,basic,asia,270,21.07,97.76,0,0,0,0,0,0,0,SaaS,Public Cloud,AWS
268.08,webapp,low,high,asia,280,9.08,96.45,1,0,0,0,0,0,1,PaaS,Private Cloud,GCP
370.87,startup,high,moderate,eu,39,19.55,97.9,1,1,0,0,0,1,1,PaaS,Public Cloud,AWS
501.68,enterprise,high,basic,asia,276,82.07,97.81,0,1,1,0,0,0,0,IaaS,Public Cloud,Azure
231.06,startup,high,basic,asia,387,6.37,96.06,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
691.2,webapp,high,high,eu,270,21.12,97.53,1,0,0,0,0,1,1,IaaS,Private Cloud,AWS
316.1,ml,medium,high,eu,388,115.18,95.87,1,1,0,0,1,0,0,IaaS,Private Cloud,GCP
989.62,enterprise,high,high,eu,149,129.36,98.67,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
947.43,enterprise,medium,basic,eu,386,46.56,98.32,0,0,0,0,0,0,0,SaaS,Public Cloud,AWS
1420.9,enterprise,low,high,us,92,32.63,99.58,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
208.33,webapp,medium,moderate,us,298,160.04,95.87,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
60.4,startup,high,moderate,us,98,10.94,95.09,1,1,0,1,0,0,1,PaaS,Public Cloud,GCP
67.79,startup,high,moderate,eu,407,10.82,98.49,1,0,0,1,0,1,1,PaaS,Public Cloud,GCP
1938.27,enterprise,medium,high,eu,344,217.03,95.53,1,0,0,0,0,0,0,IaaS,Private Cloud,Azure
493.45,startup,medium,moderate,us,222,35.5,97.44,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
1758.52,enterprise,medium,moderate,asia,161,49.37,98.87,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
185.09,startup,high,moderate,asia,395,13.3,98.0,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
270.54,startup,high,moderate,us,25,68.15,98.22,1,1,0,0,0,1,1,PaaS,Public Cloud,AWS
188.42,startup,low,basic,eu,130,49.73,97.2,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
773.59,webapp,medium,moderate,eu,254,12.68,99.9,1,0,0,1,0,0,1,IaaS,Public Cloud,Azure
722.29,webapp,medium,basic,us,257,675.18,97.64,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
1349.7,enterprise,high,basic,us,383,392.95,96.85,0,1,1,0,0,1,0,SaaS,Public Cloud,Azure
398.36,startup,high,basic,us,7,3.91,99.87,0,1,0,0,0,0,1,SaaS,Public Cloud,AWS
574.52,webapp,low,basic,us,174,590.45,96.39,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
1294.17,enterprise,high,high,asia,100,49.71,99.78,1,0,1,0,0,1,0,IaaS,Private Cloud,Azure
306.84,webapp,medium,high,us,362,0.48,96.19,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
538.67,webapp,low,moderate,eu,37,70.38,99.21,1,1,0,0,0,0,1,PaaS,Private Cloud,Azure
264.12,webapp,medium,moderate,eu,13,18.74,98.36,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
657.22,enterprise,medium,basic,us,231,29.35,98.82,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
305.28,webapp,high,high,asia,14,5.21,99.59,1,1,0,0,0,1,1,IaaS,Hybrid Cloud,GCP
5185.76,enterprise,high,moderate,eu,405,110.09,97.37,1,1,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
232.19,startup,low,moderate,eu,148,65.9,98.4,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
1607.93,enterprise,low,basic,asia,94,155.69,96.7,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
186.24,startup,medium,high,eu,350,30.92,97.07,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
1657.81,ml,medium,moderate,asia,228,67.76,97.98,0,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
758.4,webapp,high,moderate,eu,291,67.02,99.05,1,0,0,1,0,1,1,IaaS,Public Cloud,GCP
53.47,startup,low,moderate,asia,274,61.86,95.63,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
109.97,startup,medium,basic,asia,478,10.21,95.58,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
73.78,webapp,low,high,us,251,35.72,98.55,1,1,0,0,0,0,1,IaaS,Private Cloud,AWS
423.99,webapp,low,moderate,eu,58,46.21,97.25,1,0,0,1,0,0,1,PaaS,Private Cloud,GCP
649.07,startup,medium,moderate,us,126,19.8,99.48,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
272.3,webapp,high,moderate,us,366,80.02,97.42,1,1,0,0,0,1,1,IaaS,Hybrid Cloud,AWS
16900.01,ml,low,moderate,us,208,150.41,99.38,1,0,0,0,1,0,0,IaaS,Private Cloud,GCP
333.09,webapp,high,moderate,eu,298,14.17,99.2,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
221.69,webapp,medium,high,eu,111,1.82,97.16,1,1,0,0,0,0,1,IaaS,Private Cloud,Azure
2695.39,webapp,medium,moderate,us,459,33.64,98.85,1,1,0,1,0,0,0,IaaS,Hybrid Cloud,GCP
2317.0,enterprise,low,high,asia,426,107.92,95.53,1,0,0,0,0,0,0,IaaS,Private Cloud,Azure
548.4,startup,high,moderate,asia,334,84.44,95.31,0,1,0,1,0,1,1,PaaS,Public Cloud,GCP
355.0,webapp,high,basic,asia,483,28.46,95.23,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
2818.07,webapp,low,high,us,328,66.59,98.06,1,0,0,0,0,0,0,IaaS,Private Cloud,AWS
431.98,ml,low,basic,us,99,121.68,96.42,0,0,0,0,1,0,0,SaaS,Public Cloud,GCP
4067.72,enterprise,medium,high,eu,245,8.26,95.23,1,0,0,0,0,0,0,IaaS,Private Cloud,Azure
366.46,startup,high,moderate,asia,412,70.62,96.34,0,1,0,1,0,1,1,PaaS,Public Cloud,GCP
1487.47,enterprise,high,basic,us,265,20.17,95.65,0,0,0,0,0,1,0,SaaS,Public Cloud,AWS
22844.11,enterprise,low,basic,us,475,415.6,97.93,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
5926.21,enterprise,medium,moderate,asia,114,55.43,99.06,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
353.34,startup,low,basic,asia,252,384.74,97.71,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
12918.28,enterprise,medium,moderate,eu,340,54.39,99.97,0,0,1,0,0,0,0,IaaS,Private Cloud,Azure
7997.63,enterprise,high,basic,us,335,36.22,95.76,0,1,0,0,0,0,0,IaaS,Public Cloud,AWS
129.86,startup,medium,moderate,us,357,149.29,97.17,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
7278.01,enterprise,high,basic,eu,167,208.23,97.81,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
509.79,startup,low,moderate,us,314,92.6,99.47,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
254.02,webapp,high,high,asia,477,56.34,97.89,1,0,0,0,0,1,1,IaaS,Private Cloud,GCP
124.53,startup,medium,basic,us,375,96.84,95.49,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
1707.78,enterprise,high,high,asia,79,1337.11,95.03,1,1,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
2898.29,enterprise,high,basic,eu,132,21.67,96.47,0,0,1,0,0,1,0,SaaS,Public Cloud,Azure
9230.45,enterprise,medium,basic,eu,137,43.45,99.56,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
503.38,ml,low,moderate,asia,377,262.84,96.23,1,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
2062.3,enterprise,high,basic,eu,118,7.8,96.7,0,0,0,0,0,0,0,SaaS,Public Cloud,Azure
112.45,startup,medium,high,asia,88,448.7,97.85,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
173.51,startup,medium,basic,us,330,87.62,99.42,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
2283.24,enterprise,medium,basic,eu,491,37.97,96.36,0,0,0,0,0,0,0,SaaS,Public Cloud,AWS
57.54,startup,medium,moderate,us,155,6.17,99.4,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
969.26,enterprise,medium,moderate,us,265,7.59,97.37,0,0,0,0,0,0,0,IaaS,Public Cloud,AWS
1395.35,enterprise,low,moderate,eu,265,5.17,96.38,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
382.92,startup,medium,basic,eu,227,28.18,96.48,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
1783.97,enterprise,high,basic,us,218,9.53,98.81,0,1,1,0,0,0,0,IaaS,Public Cloud,Azure
3469.65,enterprise,high,basic,asia,425,67.5,96.61,0,0,1,0,0,1,0,SaaS,Public Cloud,Azure
82.66,webapp,low,basic,asia,301,128.62,95.34,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
784.19,webapp,medium,high,us,64,319.91,95.43,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
2084.18,enterprise,medium,high,asia,280,38.86,99.13,1,1,1,0,0,0,0,IaaS,Private Cloud,Azure
891.77,webapp,low,basic,asia,392,19.06,96.6,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
477.82,webapp,high,basic,eu,212,17.61,99.34,0,0,0,0,0,1,1,PaaS,Public Cloud,AWS
1564.78,webapp,low,high,eu,428,89.33,95.69,1,1,0,1,0,0,1,IaaS,Private Cloud,Azure
1265.89,webapp,medium,high,asia,451,93.0,95.33,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
268.67,webapp,high,basic,asia,51,14.67,99.51,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
311.95,webapp,medium,basic,eu,208,25.62,99.67,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
2173.04,enterprise,medium,moderate,asia,126,111.93,97.5,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
251.06,startup,medium,moderate,asia,242,276.07,99.5,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1031.42,webapp,low,high,us,72,859.95,96.91,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
593.8,webapp,high,basic,us,200,113.04,95.33,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
807.3,webapp,low,moderate,eu,277,0.88,97.84,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,Azure
72.83,startup,low,moderate,us,19,97.21,96.95,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
4038.92,enterprise,high,moderate,us,138,44.46,98.94,1,0,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
1019.52,ml,high,basic,eu,135,249.67,99.78,0,0,0,0,1,1,0,IaaS,Public Cloud,GCP
1483.1,ml,medium,high,eu,234,765.82,95.67,1,0,0,0,1,0,0,IaaS,Private Cloud,GCP
119.44,startup,high,basic,eu,62,328.45,99.45,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
4353.85,enterprise,high,basic,us,396,285.81,96.52,0,1,1,0,0,1,0,SaaS,Public Cloud,Azure
450.97,webapp,medium,high,asia,478,409.33,97.64,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
626.96,webapp,medium,high,asia,17,525.81,97.85,1,0,0,1,0,0,1,PaaS,Private Cloud,GCP
694.47,webapp,medium,high,eu,393,186.28,99.74,1,0,0,1,0,0,1,IaaS,Private Cloud,Azure
121.32,startup,medium,basic,us,223,169.85,96.71,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
657.09,ml,medium,moderate,us,114,58.07,99.6,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
744.92,startup,medium,basic,eu,169,11.53,99.34,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
314.47,startup,medium,moderate,us,118,37.85,96.82,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
332.13,startup,low,basic,us,53,51.06,99.93,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
1462.92,enterprise,low,moderate,us,343,86.6,95.15,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
293.16,webapp,high,basic,eu,352,28.57,98.75,0,1,0,1,0,1,1,PaaS,Public Cloud,GCP
326.91,startup,high,moderate,eu,241,41.32,99.8,0,0,0,0,0,1,1,PaaS,Public Cloud,GCP
50.0,startup,medium,basic,us,153,15.73,97.14,0,0,0,1,0,0,1,SaaS,Public Cloud,GCP
394.89,webapp,medium,high,asia,286,131.0,99.65,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
721.31,webapp,high,basic,asia,462,121.94,97.08,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1091.26,enterprise,high,moderate,asia,189,20.5,95.96,1,0,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
126.57,startup,medium,moderate,eu,174,18.44,99.72,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
10501.95,ml,medium,basic,eu,294,127.97,97.93,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
719.59,webapp,medium,basic,asia,352,196.95,95.89,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
4578.67,enterprise,medium,basic,eu,417,8.15,98.08,0,1,0,0,0,0,0,SaaS,Hybrid Cloud,AWS
271.35,webapp,medium,moderate,us,86,42.35,95.68,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1010.8,startup,medium,high,eu,194,22.76,96.21,1,0,0,1,0,0,1,IaaS,Private Cloud,Azure
224.38,startup,high,moderate,asia,311,127.7,99.42,1,0,0,0,0,1,1,PaaS,Public Cloud,GCP
450.83,startup,high,moderate,us,476,0.83,96.07,1,0,0,0,0,1,1,PaaS,Public Cloud,AWS
98.85,startup,medium,basic,asia,332,29.28,95.98,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
2923.08,ml,high,moderate,asia,303,2.61,95.39,0,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
384.23,webapp,medium,moderate,us,156,39.73,99.8,1,0,0,0,0,0,1,PaaS,Private Cloud,AWS
616.55,webapp,high,moderate,asia,203,24.21,97.56,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
478.43,startup,high,basic,asia,276,54.97,99.83,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
233.45,ml,low,basic,asia,245,16.16,96.0,0,0,0,0,1,0,0,SaaS,Public Cloud,GCP
771.66,startup,medium,moderate,eu,90,76.96,95.01,1,1,0,0,0,0,1,IaaS,Public Cloud,Azure
712.75,webapp,medium,moderate,us,491,11.51,97.41,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
420.11,webapp,medium,high,asia,70,13.95,95.78,1,0,0,0,0,0,1,IaaS,Private Cloud,GCP
27032.24,enterprise,medium,high,us,411,25.41,96.14,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
1588.25,enterprise,high,moderate,asia,225,407.31,97.51,0,1,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
477.45,webapp,low,high,eu,91,301.65,97.79,1,1,0,0,0,0,1,IaaS,Private Cloud,Azure
229.89,webapp,high,basic,asia,480,4.83,96.68,0,0,0,0,0,1,1,PaaS,Public Cloud,GCP
227.44,startup,high,high,asia,30,204.53,98.95,1,0,0,0,0,1,1,IaaS,Public Cloud,GCP
173.54,webapp,low,basic,us,416,17.74,97.81,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
920.84,startup,high,basic,us,320,75.33,96.41,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
281.36,ml,medium,basic,us,200,143.89,97.99,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
832.35,webapp,medium,high,asia,387,9.05,97.94,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
592.81,webapp,low,moderate,asia,391,4.51,95.14,0,1,0,0,0,0,1,PaaS,Hybrid Cloud,GCP
3979.4,ml,high,basic,asia,75,23.42,97.92,0,1,0,0,1,0,0,IaaS,Public Cloud,GCP
1221.85,ml,medium,high,eu,281,86.46,98.62,1,0,0,0,1,0,0,IaaS,Private Cloud,Azure
440.1,startup,medium,basic,asia,478,81.43,95.91,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
1191.58,webapp,medium,moderate,us,463,156.5,95.41,1,1,0,0,0,0,1,IaaS,Hybrid Cloud,AWS
503.22,webapp,high,high,us,64,1127.18,99.84,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
6187.61,enterprise,high,basic,eu,13,91.63,97.91,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
188.07,startup,low,high,asia,474,246.86,98.3,1,0,0,0,0,0,1,IaaS,Private Cloud,GCP
273.1,webapp,medium,high,asia,364,105.86,97.18,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
7346.64,enterprise,high,moderate,asia,21,28.34,96.91,1,0,0,0,0,0,0,IaaS,Private Cloud,AWS
1831.72,enterprise,medium,basic,us,227,34.13,97.58,0,1,1,0,0,0,0,IaaS,Public Cloud,Azure
514.14,webapp,medium,moderate,eu,106,310.87,97.13,0,1,0,0,0,0,1,PaaS,Hybrid Cloud,AWS
488.95,webapp,high,high,asia,273,25.72,97.97,1,0,0,1,0,1,1,IaaS,Private Cloud,GCP
298.2,startup,high,moderate,asia,414,1063.57,99.89,0,1,0,0,0,1,1,PaaS,Public Cloud,AWS
111.45,webapp,medium,high,eu,159,27.27,95.97,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
307.52,startup,medium,moderate,us,231,46.38,99.99,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
77.11,startup,medium,high,asia,293,53.27,96.45,1,0,0,0,0,0,1,IaaS,Private Cloud,GCP
5019.58,ml,medium,basic,eu,300,18.76,98.45,0,1,0,0,1,0,0,IaaS,Public Cloud,GCP
176.42,startup,high,basic,asia,389,630.13,99.34,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
451.66,webapp,medium,basic,us,190,36.81,98.86,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
3021.94,enterprise,high,moderate,asia,167,4.5,96.77,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
66.69,startup,medium,basic,eu,128,1.67,97.53,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1326.57,enterprise,medium,basic,us,198,107.72,99.5,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
518.87,startup,medium,moderate,asia,94,141.55,95.45,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
4546.52,enterprise,medium,basic,asia,461,6.48,97.09,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
592.87,webapp,high,basic,asia,69,27.61,99.04,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
750.13,webapp,high,high,eu,218,4.32,99.3,1,1,0,1,0,1,1,IaaS,Hybrid Cloud,Azure
389.76,webapp,high,high,asia,237,210.3,97.47,1,0,0,0,0,0,1,IaaS,Private Cloud,GCP
2085.63,webapp,medium,moderate,us,38,16.03,99.06,0,0,0,1,0,0,0,PaaS,Public Cloud,GCP
245.3,startup,low,moderate,asia,25,120.86,97.91,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
231.49,startup,high,moderate,asia,120,57.25,95.11,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
127.14,startup,low,moderate,eu,13,226.65,96.39,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
264.66,startup,high,basic,asia,252,19.0,95.11,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
405.36,webapp,high,basic,eu,200,77.2,99.02,0,1,0,1,0,1,1,PaaS,Public Cloud,GCP
1028.77,enterprise,medium,moderate,us,125,275.47,98.86,0,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
4178.19,enterprise,low,basic,us,440,1177.29,99.21,0,1,1,0,0,0,0,SaaS,Hybrid Cloud,Azure
1633.4,enterprise,high,basic,asia,402,718.6,99.4,0,1,1,0,0,1,0,SaaS,Public Cloud,Azure
512.57,enterprise,medium,moderate,us,311,50.07,95.96,1,0,0,0,0,0,0,IaaS,Private Cloud,AWS
379.52,webapp,medium,moderate,eu,106,44.2,97.43,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1816.65,webapp,low,moderate,us,29,53.58,97.26,1,1,0,1,0,0,1,PaaS,Hybrid Cloud,GCP
415.21,webapp,medium,high,us,165,10.68,96.77,1,1,0,1,0,0,1,IaaS,Private Cloud,GCP
8225.47,ml,high,high,us,213,7.77,99.44,1,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
263.24,startup,low,high,asia,149,128.96,98.38,1,1,0,1,0,0,1,IaaS,Private Cloud,GCP
354.95,startup,low,high,eu,51,76.86,98.7,1,1,0,0,0,0,1,IaaS,Private Cloud,Azure
135.08,startup,medium,moderate,asia,115,13.33,96.5,1,0,0,0,0,0,1,PaaS,Public Cloud,GCP
1011.21,enterprise,low,moderate,us,216,571.15,96.89,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
2551.45,enterprise,medium,moderate,eu,165,218.7,95.8,0,0,0,0,0,0,0,IaaS,Private Cloud,Azure
563.43,webapp,high,high,eu,480,32.97,97.03,1,0,0,1,0,0,1,IaaS,Private Cloud,Azure
2750.73,enterprise,medium,high,eu,348,238.59,98.32,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
305.64,startup,medium,basic,eu,221,48.72,96.83,0,1,0,1,0,0,1,SaaS,Public Cloud,GCP
1100.62,webapp,medium,basic,eu,186,1362.63,97.82,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
109.04,startup,medium,moderate,eu,155,151.68,96.12,1,1,0,0,0,0,1,IaaS,Public Cloud,Azure
348.95,webapp,low,basic,asia,244,104.56,95.31,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
115.51,webapp,medium,basic,eu,225,69.09,95.1,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
642.77,startup,medium,moderate,asia,146,3.83,99.36,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
174.31,webapp,low,high,us,198,9.59,99.23,1,1,0,1,0,0,1,IaaS,Private Cloud,GCP
873.95,webapp,high,basic,eu,172,167.27,95.57,0,0,0,0,0,1,1,PaaS,Public Cloud,AWS
75.77,startup,low,basic,eu,112,145.68,96.52,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
1176.84,enterprise,medium,basic,us,353,21.85,95.48,0,0,0,0,0,0,0,SaaS,Public Cloud,AWS
605.68,webapp,medium,basic,asia,370,39.33,98.74,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
82.86,ml,high,basic,us,379,469.64,99.16,0,0,0,0,1,1,0,IaaS,Public Cloud,GCP
146.06,startup,low,basic,us,10,401.07,99.27,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
929.25,webapp,medium,basic,asia,283,8.87,95.46,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
174.59,startup,low,basic,us,491,1278.19,96.65,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
263.53,startup,high,basic,eu,168,10.63,95.95,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
2885.29,enterprise,low,moderate,asia,68,1224.14,96.86,1,0,0,0,0,0,0,IaaS,Private Cloud,AWS
1547.41,webapp,high,basic,us,101,121.34,97.48,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
107.38,webapp,high,basic,eu,454,93.46,97.64,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
3085.07,enterprise,high,moderate,us,13,47.36,97.71,1,0,1,0,0,1,0,IaaS,Private Cloud,Azure
2554.5,enterprise,medium,high,eu,495,56.2,99.12,1,1,0,0,0,0,0,IaaS,Private Cloud,Azure
160.96,startup,medium,basic,asia,1,672.52,95.07,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
472.29,startup,medium,basic,eu,85,116.69,99.45,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
248.88,startup,medium,basic,us,169,44.33,96.23,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
470.18,ml,low,moderate,asia,333,87.44,96.28,1,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
2055.39,ml,medium,moderate,us,463,119.77,95.08,1,0,0,0,1,0,0,IaaS,Private Cloud,GCP
8436.73,enterprise,high,moderate,us,13,184.66,97.21,1,0,0,0,0,1,0,IaaS,Private Cloud,AWS
4108.99,enterprise,high,moderate,asia,460,5.61,96.4,0,0,1,0,0,1,0,IaaS,Public Cloud,Azure
112.2,startup,medium,high,us,164,564.57,96.52,1,1,0,0,0,0,1,IaaS,Hybrid Cloud,AWS
144.86,startup,medium,moderate,us,302,80.06,99.65,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
3038.36,webapp,low,moderate,asia,429,39.47,95.61,0,0,0,0,0,0,0,PaaS,Private Cloud,AWS
9689.55,enterprise,medium,basic,asia,221,287.63,99.52,0,0,0,0,0,0,0,SaaS,Public Cloud,AWS
3626.31,webapp,low,basic,us,470,56.01,97.57,0,0,0,1,0,0,0,PaaS,Public Cloud,GCP
486.22,webapp,medium,basic,asia,121,77.22,96.13,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
3915.79,enterprise,high,moderate,eu,61,7.37,97.13,1,0,1,0,0,1,0,IaaS,Private Cloud,Azure
326.65,webapp,high,moderate,eu,300,121.97,95.75,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
15054.16,enterprise,high,moderate,eu,343,11.02,98.38,1,0,0,0,0,0,0,IaaS,Hybrid Cloud,Azure
798.08,ml,medium,moderate,eu,431,40.16,95.97,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
795.32,webapp,medium,moderate,eu,117,197.92,95.77,1,0,0,0,0,0,1,PaaS,Public Cloud,Azure
125.05,startup,high,basic,us,351,12.57,95.51,0,0,0,0,0,1,1,PaaS,Public Cloud,AWS
756.78,ml,high,basic,eu,435,90.86,97.53,0,1,0,0,1,0,0,IaaS,Public Cloud,GCP
1458.32,enterprise,high,basic,asia,447,87.76,96.8,0,1,0,0,0,0,0,IaaS,Public Cloud,AWS
1702.91,webapp,low,moderate,asia,55,1109.8,99.09,1,0,0,1,0,0,1,PaaS,Private Cloud,GCP
200.42,startup,medium,basic,eu,100,26.75,97.12,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
2188.43,ml,low,high,asia,207,31.2,98.35,1,0,0,0,1,0,0,IaaS,Private Cloud,GCP
541.83,webapp,high,moderate,us,113,29.83,99.99,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
839.48,webapp,medium,high,us,411,49.36,95.49,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
370.32,startup,high,moderate,eu,199,173.61,95.44,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
